"Quelle: Informationsgemeinschaft zur Feststellung der Verbreitung von Werbeträgern e.V. (IVW)";

"Beachten Sie bei der Verwendung des Downloads die Nutzungsbedingungen (http://ausweisung.ivw-online.de/nutzungsbedingungen_ivw-ausweisung_online.pdf)";

"ohne Filterauswahl";

"Die Nutzungsdaten sind derzeit in einer Übergangsphase eingeschränkt vergleichbar, weil Angebote unterschiedliche Formen der Consent-Einholung verwenden. Die tatsächliche Nutzung eines Werbeträgers kann höher sein, als die durch die Consent-Einholung beeinflussten, ermittelten Werte. Aktuell arbeitet die IVW in Zusammenarbeit mit der INFOnline am Rollout eines neuen Messverfahrens, welches es dem Publisher ermöglicht, eine Vollerhebung mit einer anonymen Messung durchzuführen. Wir bitten dies bei der Nutzung der Daten zu berücksichtigen.";

"Hinweis: Tage, die nicht regelkonform gemessen wurden, werden nicht ausgewiesen!";

"online Visits:";4.850.883;
"online Visit-Anteil Inland:";87;
"online PIs:";13.106.142;
"online PI-Anteil Inland:";88;

"ausgewiesene Tage:";" 30/30";

"Bezeichnung:";"apotheken-umschau.de";
"Angebotstyp:";"Multi-Angebot";
"FQDN:";"http://www.apotheken-umschau.de";
"Anbieter:";"Wort & Bild Verlag Konradshöhe GmbH & Co. KG";

"";"online Kat-Visits November 2020";"online PIs November 2020";"online Kat-Visits Oktober 2020";"online PIs Oktober 2020";"online Kat-Visits September 2020";"online PIs September 2020";"online Kat-Visits August 2020";"online PIs August 2020";"online Kat-Visits Juli 2020";"online PIs Juli 2020";"online Kat-Visits Juni 2020";"online PIs Juni 2020";"online Kat-Visits Mai 2020";"online PIs Mai 2020";"online Kat-Visits April 2020";"online PIs April 2020";"online Kat-Visits MÃ¤rz 2020";"online PIs MÃ¤rz 2020";"online Kat-Visits Februar 2020";"online PIs Februar 2020";"online Kat-Visits Januar 2020";"online PIs Januar 2020";"online Kat-Visits Dezember 2019";"online PIs Dezember 2019";"online Kat-Visits November 2019";"online PIs November 2019";"online Kat-Visits Oktober 2019";"online PIs Oktober 2019";"online Kat-Visits September 2019";"online PIs September 2019";"online Kat-Visits August 2019";"online PIs August 2019";"online Kat-Visits Juli 2019";"online PIs Juli 2019";"online Kat-Visits Juni 2019";"online PIs Juni 2019";"online Kat-Visits Mai 2019";"online PIs Mai 2019";"online Kat-Visits April 2019";"online PIs April 2019";"online Kat-Visits MÃ¤rz 2019";"online PIs MÃ¤rz 2019";"online Kat-Visits Februar 2019";"online PIs Februar 2019";"online Kat-Visits Januar 2019";"online PIs Januar 2019";"online Kat-Visits Dezember 2018";"online PIs Dezember 2018";"online Kat-Visits November 2018";"online PIs November 2018";
"Homepage";
"   Homepage des Angebots";83.227;105.455;79.446;100.005;65.767;83.980;70.034;92.991;70.723;101.084;71.707;99.919;91.889;129.987;98.986;142.775;118.514;176.988;91.116;130.004;88.476;135.016;69.184;98.224;68.987;100.650;---;---;35.852;45.596;67.740;86.882;68.298;86.584;66.765;83.889;83.152;106.815;85.750;107.929;91.271;116.718;90.053;118.743;100.481;127.099;79.740;99.137;95.463;122.737;
"   Keine Homepage";4.797.721;12.976.622;4.590.966;10.643.343;3.871.153;9.004.653;4.294.138;10.381.795;4.854.429;12.146.592;5.343.110;13.182.667;5.849.074;14.717.286;5.080.698;13.528.634;5.648.561;14.322.744;5.312.145;13.391.605;4.963.890;12.787.650;3.556.915;9.218.123;3.904.316;9.922.879;---;---;2.054.030;4.918.938;3.819.049;9.258.548;4.018.846;9.372.687;3.737.310;8.737.163;4.836.571;11.237.480;4.882.128;11.430.692;6.376.788;14.568.722;7.021.913;15.182.720;7.539.945;16.388.236;5.947.325;12.730.445;6.892.083;14.538.192;
"   Homepage der Fremddomains bei Multi-Angeboten";19.906;24.008;16.595;20.202;14.691;17.815;17.902;22.661;24.750;39.994;26.390;43.197;24.659;42.970;27.853;45.466;30.829;53.919;24.430;43.548;26.807;47.264;20.215;37.047;19.922;35.817;---;---;12.335;21.539;21.455;38.582;22.361;39.965;22.256;39.339;29.906;52.015;26.058;46.120;31.396;54.631;32.736;56.873;36.898;64.128;28.856;51.788;32.017;56.429;

"App";
"   App";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Keine App";4.850.834;13.106.085;4.639.913;10.763.550;3.912.100;9.106.448;4.331.467;10.497.447;4.894.748;12.287.670;5.385.358;13.325.783;5.894.076;14.890.243;5.129.493;13.716.875;5.708.850;14.553.651;5.358.077;13.565.157;5.006.064;12.969.930;3.591.532;9.353.394;3.939.791;10.059.346;---;---;2.072.454;4.986.073;3.851.269;9.384.012;4.049.787;9.499.236;3.769.163;8.860.391;4.874.151;11.396.310;4.923.501;11.584.741;6.415.041;14.740.071;7.058.511;15.358.336;7.581.173;16.579.463;5.980.839;12.881.370;6.928.283;14.717.358;

"Paid";
"   Paid";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   nicht zugeordnet";4.850.834;13.106.085;4.639.913;10.763.550;3.912.100;9.106.448;4.331.467;10.497.447;4.894.748;12.287.670;5.385.358;13.325.783;5.894.076;14.890.243;5.129.493;13.716.875;5.708.850;14.553.651;5.358.077;13.565.157;5.006.064;12.969.930;3.591.532;9.353.394;3.939.791;10.059.346;---;---;2.072.454;4.986.073;3.851.269;9.384.012;4.049.787;9.499.236;3.769.163;8.860.391;4.874.151;11.396.310;4.923.501;11.584.741;6.415.041;14.740.071;7.058.511;15.358.336;7.581.173;16.579.463;5.980.839;12.881.370;6.928.283;14.717.358;

"Inhalt";
"  Thema";
"   Nachrichten";3.197;4.171;3.356;4.498;3.271;4.663;4.134;7.775;3.186;8.161;3.422;4.997;3.756;5.575;4.015;5.929;6.603;10.012;93;235;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Sport";1;1;---;---;1;1;---;---;3;3;1;1;1;1;4;5;2;2;---;---;3;4;2;2;1;1;---;---;---;---;1;1;1;1;---;---;1;1;2;2;4;4;4;5;3;5;3;3;2;2;
"   Entertainment / Boulevard / Stars / Film / Musik";13.741;71.092;11.342;66.064;9.425;42.197;12.010;48.361;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Fashion / Beauty";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Familie / Kinder / Lebenshilfe";35.277;44.483;32.578;41.918;29.294;38.521;32.425;43.313;36.244;53.405;41.683;61.665;32.489;48.114;20.049;29.958;20.631;31.015;31.908;50.757;22.972;35.178;14.749;22.135;19.633;29.393;---;---;11.275;19.042;17.084;23.724;17.877;25.133;17.628;24.799;24.374;34.606;25.795;40.749;36.356;51.514;45.216;70.226;44.698;65.890;31.104;43.289;36.541;50.763;
"   Liebe / Psychologie / Beziehungen";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Fahrzeuge / Verkehr / Mobilität";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Reise / Touristik";10;10;10;10;23;24;245;269;65;77;57;62;21;23;22;22;32;34;7;7;14;16;17;19;56;60;---;---;36;37;1.451;1.655;7;8;8;8;11;16;19;22;45;50;1.784;1.967;48;51;---;---;---;---;
"   Computer";69;79;69;78;56;59;57;60;50;52;63;69;81;85;75;81;68;75;66;71;68;72;67;72;65;73;---;---;29;32;59;64;98;100;81;87;67;71;63;69;90;96;118;120;225;234;155;167;127;129;
"   Consumer Electronics";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Telekommunikation / Internetdienste";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Spiele";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Wohnen / Immobilien / Garten / Haushalt";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Wirtschaft / Finanzen / Job / Karriere";2.318;2.518;2.752;3.210;2.671;2.987;2.700;3.078;3.467;4.648;4.118;5.609;4.922;6.606;6.118;8.103;9.093;12.728;8.278;11.555;10.315;14.346;8.470;11.218;10.672;13.739;---;---;5.477;6.424;10.196;11.950;9.989;12.372;7.904;10.039;1.406;1.768;---;---;---;---;---;---;---;---;---;---;---;---;
"   Gesundheit";4.221.558;8.611.561;4.081.496;6.552.009;3.362.488;5.458.889;3.748.157;6.382.114;4.279.058;8.072.771;4.607.430;8.680.900;5.018.798;9.552.611;4.230.562;8.327.634;4.725.519;8.881.415;4.547.140;8.431.744;4.162.533;7.869.526;2.953.773;5.340.474;3.249.246;5.829.103;---;---;1.681.600;2.839.614;3.136.453;5.479.339;3.314.319;5.657.150;3.168.780;5.411.279;4.313.534;7.657.729;4.381.741;7.713.203;5.825.087;10.314.945;6.484.574;11.484.151;6.953.722;12.483.759;5.511.647;9.667.908;6.382.030;11.226.893;
"   Essen / Trinken";222.591;424.278;192.416;332.811;170.305;298.737;193.561;363.215;221.852;436.216;230.972;456.010;240.813;480.980;204.539;409.872;223.674;455.701;249.721;492.050;271.604;574.022;171.762;341.950;190.875;372.491;---;---;111.435;196.970;212.212;367.729;216.159;381.385;140.229;248.987;2.678;6.955;---;---;---;---;---;---;---;---;---;---;---;---;
"   Kunst / Kultur / Literatur";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;273;314;538;623;730;880;806;950;724;843;414;472;470;534;
"   Erotik";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Wissenschaft / Bildung / Natur / Umwelt";113;121;124;132;108;120;110;120;161;198;176;214;9.291;41.000;22.495;131.672;90.498;202.970;53.852;151.015;56.261;131.354;44.127;81.030;47.678;83.703;---;---;28.013;45.983;52.552;122.405;52.542;92.241;47.474;78.657;55.805;143.248;56.684;107.523;64.613;125.746;63.408;113.811;67.525;134.652;57.404;156.002;63.365;165.129;
"   Angebotsinformation";21.220;32.575;20.240;30.562;15.786;31.925;19.714;30.654;20.441;31.874;113.587;172.724;150.760;240.781;189.983;310.565;137.587;209.664;77.452;111.910;85.988;125.769;62.463;90.204;67.882;98.256;---;---;38.320;54.749;81.193;113.854;76.225;107.149;74.748;105.976;58.231;79.877;28.309;37.105;30.564;41.747;31.728;43.035;34.916;47.371;28.476;38.829;34.844;45.433;
"   Vermischtes (multithematisch)";53.013;71.477;52.275;71.084;46.527;61.888;50.045;66.756;57.768;80.514;59.530;80.545;82.720;135.089;51.799;82.528;47.166;63.935;58.563;81.429;43.004;61.118;33.395;48.029;39.640;60.605;---;---;23.048;37.218;48.224;64.704;46.621;60.744;40.116;56.829;48.786;68.367;37.282;54.242;22.745;42.403;22.279;47.168;25.286;49.723;17.662;33.483;21.886;39.763;
"   Sonstiges (monothematisch)";2.946;14.039;3.908;27.931;5.691;47.153;11.204;83.601;6.057;54.805;3.666;29.877;4.436;33.048;4.202;33.117;4.520;36.753;3.793;39.060;6.037;50.899;3.327;26.449;3.866;29.810;---;---;2.392;18.535;6.029;44.859;3.885;31.093;3.811;31.357;5.333;39.053;4.811;37.095;6.465;50.814;4.985;39.604;6.961;55.304;3.917;31.016;5.816;45.106;
"  Spiele";
"   Allgemeine Games-Seite";425;547;259;338;288;297;340;445;340;403;368;444;79;104;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Casual Games";97.176;3.090.169;91.933;2.956.944;85.018;2.574.297;96.383;2.892.447;103.628;2.913.925;118.513;3.111.479;147.436;3.535.989;125.245;3.510.493;112.646;3.675.112;114.274;3.414.138;117.645;3.300.945;76.757;2.727.615;83.942;2.862.485;---;---;47.629;1.390.718;83.930;2.471.967;83.071;2.389.275;79.276;2.295.032;93.988;2.617.172;103.109;2.859.809;128.930;3.335.321;126.904;2.803.047;139.096;2.915.123;84.974;2.237.512;98.520;2.349.448;
"   Core Games";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Sonstiges (Bereich Spiele)";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"  Networking / Kommunikation";
"   Social Networking - Privat";544;770;569;809;364;577;369;534;477;753;402;620;505;835;907;1.359;1.435;2.000;1.080;1.657;1.156;1.700;866;1.297;1.155;1.620;---;---;645;901;947;1.403;1.002;1.528;771;1.161;1.006;1.552;1.128;1.779;1.490;2.126;1.573;2.231;1.501;2.147;850;1.320;916;1.460;
"   Social Networking - Business";62;234;43;119;42;159;28;73;52;136;55;153;58;168;102;307;112;340;87;244;90;309;45;159;79;264;---;---;43;124;92;260;92;282;59;191;72;230;72;236;155;517;124;415;169;495;94;402;114;401;
"   Partnersuche / Dating";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Newsletter";266.618;415.882;229.231;354.077;262.500;405.235;270.861;425.932;273.685;425.454;333.701;528.713;394.144;652.671;438.891;720.500;496.148;821.901;383.041;637.104;395.773;656.725;330.213;539.921;349.202;561.238;---;---;196.400;316.037;356.784;569.914;377.392;605.679;308.451;491.211;378.238;610.587;381.120;615.425;392.208;632.855;377.244;602.739;413.823;665.973;316.912;523.023;375.712;630.205;
"   E-Mail / SMS / E-Cards";10;26;16;37;10;42;7;16;16;25;18;57;9;29;20;37;24;51;22;36;20;31;3;4;29;59;---;---;10;20;19;36;19;25;13;17;12;24;17;29;30;55;29;56;33;55;22;59;25;73;
"   Messenger / Chat";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Sonstiges (Bereich Networking / Kommunikation)";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"  Suchmaschinen / Verzeichnisse";
"   Suchmaschinen";4.094;7.587;3.291;5.965;2.442;4.695;2.636;4.875;2.849;5.344;3.117;6.104;56.911;128.225;67.038;144.693;71.280;149.943;67.544;142.145;69.816;147.916;62.291;122.816;54.553;116.446;---;---;28.784;59.669;51.823;110.148;53.607;135.071;52.308;104.761;61.699;134.740;58.241;116.830;68.921;140.998;69.915;148.811;76.439;157.838;74.590;147.885;75.546;162.018;
"   Verzeichnisse / Auskunftsdienste";84.444;314.465;76.954;314.954;58.156;133.982;65.841;143.809;70.368;198.906;73.652;185.540;10.943;28.309;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;1;1;
"   Sonstiges (Bereich Suchmaschinen / Verzeichnisse)";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"  E-Commerce";
"   Onlineshops / Shopping Mall / Auktionen / B2B Marktplätze";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Immobilien Rubrikenmärkte / Kleinanzeigen";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Jobs Rubrikenmärkte / Kleinanzeigen";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Fahrzeuge Rubrikenmärkte / Kleinanzeigen";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Sonstiges Rubrikenmärkte / Kleinanzeigen";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Sonstiges (Bereich E-Commerce)";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
