"Quelle: Informationsgemeinschaft zur Feststellung der Verbreitung von Werbeträgern e.V. (IVW)";

"Beachten Sie bei der Verwendung des Downloads die Nutzungsbedingungen (http://ausweisung.ivw-online.de/nutzungsbedingungen_ivw-ausweisung_online.pdf)";

"ohne Filterauswahl";

"Die Nutzungsdaten sind derzeit in einer Übergangsphase eingeschränkt vergleichbar, weil Angebote unterschiedliche Formen der Consent-Einholung verwenden. Die tatsächliche Nutzung eines Werbeträgers kann höher sein, als die durch die Consent-Einholung beeinflussten, ermittelten Werte. Aktuell arbeitet die IVW in Zusammenarbeit mit der INFOnline am Rollout eines neuen Messverfahrens, welches es dem Publisher ermöglicht, eine Vollerhebung mit einer anonymen Messung durchzuführen. Wir bitten dies bei der Nutzung der Daten zu berücksichtigen.";

"Hinweis: Tage, die nicht regelkonform gemessen wurden, werden nicht ausgewiesen!";

"online Visits:";5.036.455;
"online Visit-Anteil Inland:";85;
"online PIs:";23.926.148;
"online PI-Anteil Inland:";86;

"ausgewiesene Tage:";" 30/30";

"Bezeichnung:";"essen-und-trinken.de";
"Angebotstyp:";"Multi-Angebot";
"FQDN:";"http://www.essen-und-trinken.de";
"Anbieter:";"G+J Electronic Media Sales GmbH";

"";"online Kat-Visits November 2020";"online PIs November 2020";"online Kat-Visits Oktober 2020";"online PIs Oktober 2020";"online Kat-Visits September 2020";"online PIs September 2020";"online Kat-Visits August 2020";"online PIs August 2020";"online Kat-Visits Juli 2020";"online PIs Juli 2020";"online Kat-Visits Juni 2020";"online PIs Juni 2020";"online Kat-Visits Mai 2020";"online PIs Mai 2020";"online Kat-Visits April 2020";"online PIs April 2020";"online Kat-Visits MÃ¤rz 2020";"online PIs MÃ¤rz 2020";"online Kat-Visits Februar 2020";"online PIs Februar 2020";"online Kat-Visits Januar 2020";"online PIs Januar 2020";"online Kat-Visits Dezember 2019";"online PIs Dezember 2019";"online Kat-Visits November 2019";"online PIs November 2019";"online Kat-Visits Oktober 2019";"online PIs Oktober 2019";"online Kat-Visits September 2019";"online PIs September 2019";"online Kat-Visits August 2019";"online PIs August 2019";"online Kat-Visits Juli 2019";"online PIs Juli 2019";"online Kat-Visits Juni 2019";"online PIs Juni 2019";"online Kat-Visits Mai 2019";"online PIs Mai 2019";"online Kat-Visits April 2019";"online PIs April 2019";"online Kat-Visits MÃ¤rz 2019";"online PIs MÃ¤rz 2019";"online Kat-Visits Februar 2019";"online PIs Februar 2019";"online Kat-Visits Januar 2019";"online PIs Januar 2019";"online Kat-Visits Dezember 2018";"online PIs Dezember 2018";"online Kat-Visits November 2018";"online PIs November 2018";
"   Keine Homepage";4.959.135;23.620.184;4.606.506;23.611.286;4.440.416;13.937.009;4.461.800;12.682.366;4.725.977;17.374.538;4.919.209;18.633.552;5.541.519;20.220.114;5.830.555;22.502.994;4.950.607;18.729.649;4.057.662;15.617.595;4.241.679;14.887.950;6.510.911;30.101.649;5.056.571;19.344.691;4.861.151;19.189.049;4.299.143;14.672.275;4.167.517;13.004.436;4.304.444;21.105.207;4.026.209;16.195.848;4.696.680;19.673.810;5.213.454;26.067.347;4.915.441;20.688.941;4.872.406;21.188.941;5.635.525;21.274.164;7.406.683;33.267.090;5.813.842;21.286.800;
"   Homepage der Fremddomains bei Multi-Angeboten";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;1;1;661;1.862;12.763;28.047;12.740;28.888;13.428;30.919;14.162;34.157;10.224;32.774;10.180;36.212;9.312;33.545;9.382;28.409;8.974;27.273;9.926;33.628;16.830;42.399;19.787;56.445;15.186;39.330;21.021;47.342;

"App";
"   App";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Keine App";4.959.144;23.620.225;4.606.553;23.611.408;4.495.744;14.076.923;4.517.437;12.828.064;4.778.832;17.525.595;4.976.720;18.786.010;5.608.822;20.400.303;5.901.376;22.701.500;5.015.091;18.910.548;4.109.623;15.766.127;4.304.271;15.055.396;6.585.277;30.314.439;5.125.295;19.542.824;4.923.491;19.375.599;4.359.038;14.844.865;4.221.839;13.175.786;4.354.286;21.286.677;4.073.481;16.360.096;4.751.994;19.863.591;5.270.800;26.267.637;4.966.789;20.889.659;4.922.413;21.385.690;5.696.197;21.511.763;7.465.335;33.510.286;5.872.236;21.517.657;

"Paid";
"   Paid";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   nicht zugeordnet";4.959.144;23.620.225;4.606.553;23.611.408;4.495.744;14.076.923;4.517.437;12.828.064;4.778.832;17.525.595;4.976.720;18.786.010;5.608.822;20.400.303;5.901.376;22.701.500;5.015.091;18.910.548;4.109.623;15.766.127;4.304.271;15.055.396;6.585.277;30.314.439;5.125.295;19.542.824;4.923.491;19.375.599;4.359.038;14.844.865;4.221.839;13.175.786;4.354.286;21.286.677;4.073.481;16.360.096;4.751.994;19.863.591;5.270.800;26.267.637;4.966.789;20.889.659;4.922.413;21.385.690;5.696.197;21.511.763;7.465.335;33.510.286;5.872.236;21.517.657;

"Inhalt";
"  Thema";
"   Nachrichten";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Sport";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Entertainment / Boulevard / Stars / Film / Musik";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;129;48.126;2.844;846.269;2.994;995.464;2.579;753.684;2.756;393.511;3.408;671.203;3.663;1.119.804;3.211;1.060.913;3.806;1.449.336;3.922;1.397.027;4.200;1.374.407;2.796;944.614;3.243;977.927;3.766;975.229;4.315;1.177.442;
"   Fashion / Beauty";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Familie / Kinder / Lebenshilfe";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Liebe / Psychologie / Beziehungen";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Fahrzeuge / Verkehr / Mobilität";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Reise / Touristik";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Computer";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Consumer Electronics";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;1;3;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Telekommunikation / Internetdienste";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Spiele";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Wohnen / Immobilien / Garten / Haushalt";2;2;3;3;4;5;4;4;1;1;2;2;---;---;5;8;1;1;1;1;8.507;24.002;184.333;520.674;199.731;616.738;194.077;589.138;175.734;495.737;172.050;481.463;171.024;537.907;156.950;442.897;193.196;568.608;202.653;659.457;223.272;718.058;209.400;639.955;229.307;807.522;191.385;594.378;223.136;700.854;
"   Wirtschaft / Finanzen / Job / Karriere";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Gesundheit";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Essen / Trinken";3.039.085;12.371.523;2.700.612;10.974.776;2.491.822;6.693.584;2.591.701;7.031.704;2.652.060;7.226.391;2.883.987;7.519.830;3.583.240;9.155.695;3.536.550;9.079.455;2.971.671;7.800.171;2.496.334;6.930.717;2.741.640;7.944.202;4.141.172;11.437.640;3.216.822;9.322.457;3.017.296;8.667.146;2.590.304;7.022.924;2.605.913;7.493.825;2.595.317;8.055.821;2.545.865;7.615.022;3.114.760;9.132.403;3.437.235;10.582.415;3.261.357;10.468.917;3.137.500;9.808.345;3.766.470;12.376.735;5.263.354;15.743.235;3.835.733;12.064.373;
"   Kunst / Kultur / Literatur";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Erotik";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Wissenschaft / Bildung / Natur / Umwelt";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Angebotsinformation";2.946;3.387;3.225;3.761;15.111;21.506;15.887;22.409;13.892;19.558;18.068;25.610;22.855;32.675;26.972;38.557;25.897;35.813;19.850;44.161;23.519;34.098;30.851;44.503;31.210;49.063;28.736;66.445;21.574;30.523;19.754;29.140;19.369;28.497;17.072;23.799;20.950;29.320;22.239;31.822;23.090;32.685;6.862;9.561;3.136;4.661;2.572;3.710;3.208;4.996;
"   Vermischtes (multithematisch)";---;---;1;1;---;---;1;1;---;---;---;---;---;---;1;1;2;2;1;1;1.535;3.923;119.696;299.438;75.391;268.762;54.486;129.910;44.452;91.124;24.439;66.610;48.596;111.740;33.394;90.273;27.312;73.519;91.682;206.669;37.233;115.303;61.395;132.930;46.354;121.184;143.417;405.811;88.561;333.978;
"   Sonstiges (monothematisch)";26;34;102;197;4.470;7.205;5.972;10.349;3.956;7.061;3.649;6.186;4.346;7.247;4.646;8.075;5.643;9.239;5.454;9.335;7.153;11.355;15.282;20.481;11.418;16.418;14.189;31.216;10.822;19.517;8.633;15.536;7.163;12.304;5.820;9.140;7.865;14.135;50.491;78.892;15.207;22.490;117.945;187.891;136.853;222.847;132.007;207.441;120.869;198.375;
"  Spiele";
"   Allgemeine Games-Seite";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Casual Games";11.175;6.502.437;11.850;7.129.203;1.229;1.210.923;915;1.695.045;1.145;2.997.372;7.358;5.453.142;12.120;7.086.786;9.869;5.909.490;10.999;5.591.286;7.092;3.618.936;7.701;3.984.625;7.264;3.443.023;9.091;4.619.596;5.913;3.151.419;5.689;1.117.436;6.686;1.808.444;10.584;4.338.249;7.392;4.035.796;7.885;5.997.564;7.638;4.901.215;8.050;5.484.696;7.428;4.085.305;8.261;4.056.439;6.677;3.238.071;7.531;3.673.530;
"   Core Games";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Sonstiges (Bereich Spiele)";38.220;1.152.542;80.804;2.072.187;96.802;2.336.995;21.612;294.275;111.280;3.219.295;73.087;1.843.519;19.531;243.771;122.368;3.292.589;74.789;1.749.973;89.254;2.252.978;7.493;49.636;422.639;10.090.945;35.227;651.727;84.536;2.216.246;95.139;2.181.291;2.005;44.908;97.306;3.141.291;18.551;486.365;952;1.651;114.703;3.928.819;1.047;1.748;90.459;2.974.761;1.067;2.562;332.297;8.994.565;8.989;28.299;
"  Networking / Kommunikation";
"   Social Networking - Privat";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Social Networking - Business";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Partnersuche / Dating";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Newsletter";1.905.506;3.590.199;1.853.811;3.431.042;1.934.668;3.724.222;1.918.574;3.686.764;2.046.004;3.968.190;2.038.112;3.844.708;2.013.169;3.755.692;2.266.344;4.244.433;1.984.462;3.617.294;1.539.990;2.818.636;1.550.502;2.853.837;1.845.779;3.455.928;1.647.188;2.875.655;1.610.823;2.833.995;1.498.423;2.592.688;1.451.042;2.465.969;1.550.499;2.696.895;1.369.207;2.318.286;1.455.736;2.486.738;1.577.309;2.734.114;1.492.944;2.548.763;1.445.497;2.485.041;1.596.441;2.801.800;1.673.446;3.144.905;1.705.596;3.178.675;
"   E-Mail / SMS / E-Cards";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Messenger / Chat";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Sonstiges (Bereich Networking / Kommunikation)";---;---;---;---;---;---;---;---;---;---;---;---;1;1;---;---;---;---;---;---;8;12;209;282;321;399;26.003;818.735;29.768;801.062;225;368;37.798;1.151.110;7.626;189.727;150;170;53.158;1.618.596;27;30;49;63;---;---;---;---;---;---;
"  Suchmaschinen / Verzeichnisse";
"   Suchmaschinen";34;92;133;207;44.394;82.466;46.936;87.443;48.162;87.684;50.737;92.970;64.950;118.382;71.339;128.848;57.492;106.697;48.502;91.277;54.508;101.113;74.720;140.783;60.439;114.401;55.754;106.954;46.993;90.042;47.594;89.097;45.253;83.373;43.185;79.449;55.208;100.241;61.069;116.875;61.259;111.870;57.555;105.821;70.246;127.103;97.572;184.625;74.780;139.709;
"   Verzeichnisse / Auskunftsdienste";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Sonstiges (Bereich Suchmaschinen / Verzeichnisse)";---;---;---;---;---;---;---;---;---;---;---;---;1;1;---;---;1;1;---;---;216;334;9.116;14.257;7.692;11.848;6.606;10.459;5.601;8.818;5.861;9.117;6.013;9.555;5.352;8.313;6.150;9.701;7.209;11.581;6.778;10.434;6.793;11.235;8.046;12.736;11.314;18.077;10.926;17.160;
"  E-Commerce";
"   Onlineshops / Shopping Mall / Auktionen / B2B Marktplätze";7;9;13;31;10;17;69;70;35;43;34;43;34;53;34;44;47;71;79;85;60;133;128;216;267;296;169;252;168;192;80;106;112;131;58;113;172;205;63;155;122;258;110;168;183;247;158;239;206;266;
"   Immobilien Rubrikenmärkte / Kleinanzeigen";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Jobs Rubrikenmärkte / Kleinanzeigen";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Fahrzeuge Rubrikenmärkte / Kleinanzeigen";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Sonstiges Rubrikenmärkte / Kleinanzeigen";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
"   Sonstiges (Bereich E-Commerce)";---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;
